firm_ID,event_date,realized_earnings,earnings_forecast,lagged_ME
1187,2019-02-07,997.99,1038.31,6216.72
1188,2018-05-18,483.66,570.63,8563.84
1189,2018-12-11,785.53,783.72,8912.95
1190,2018-08-14,260.35,298.99,6519.76
1191,2018-04-19,304.03,333.58,5465.21
1192,2019-03-27,500.4,577.96,6533.32
1193,2018-12-07,661.27,751.27,11712.77
1194,2018-03-13,946.55,1195.79,31803.03
1195,2018-10-29,309.63,328.65,2618.45
1196,2018-05-02,634.87,676.31,7027.41
1197,2018-04-05,443.48,508.92,7248.75
1198,2019-02-06,657.4,661.21,3712.06
1199,2018-08-31,599.31,636.53,4063.24
1200,2018-08-09,876.16,996.34,20342.49
1201,2018-09-06,706.32,745.68,10369.4
1202,2018-08-29,1050.87,1166.29,27715.75
1203,2018-01-05,442.6,482.24,4202.72
1204,2019-03-29,218.03,227.58,1693.41
1205,2018-02-07,145.82,161.53,2420.76
1206,2018-05-29,873.99,1061.27,17080.86
1207,2018-09-06,308.87,331.71,6967.7
1208,2018-03-22,270.2,264.9,2889.35
1209,2018-04-16,758.1,794.4,6710.27
1210,2018-12-07,516.72,553.23,4021.54
1211,2018-10-12,772.77,809.48,11219.99
1212,2018-06-18,250.46,272.37,5957.4
1213,2019-02-12,172.31,176.97,1888.17
1214,2018-09-10,426.45,433.34,3590.76
1215,2018-01-25,661.03,688.81,6655.18
1216,2019-01-25,462.41,518.31,5270.03
1217,2019-01-15,247.29,309.62,5668.37
1218,2018-03-01,915.65,952.71,22050.23
1219,2018-06-05,255.58,286.09,10822.46
1220,2018-02-05,833.29,901.98,7672.46
1221,2019-02-19,649.03,650.94,10218.8
1222,2019-03-26,581.29,590.81,7984.51
1223,2018-03-05,284.99,310.38,4681.51
1224,2019-02-15,566.12,597.25,5534.51
1225,2018-10-31,747.75,829.74,10253.59
1226,2018-11-05,293.53,314.04,2309.12
1227,2018-01-04,955.54,1140.68,14684.2
1228,2019-03-19,521.93,564.22,8125.86
1229,2018-01-15,944.11,1210.24,29139.29
1230,2018-08-31,1131.37,1288.28,19485.96
1231,2019-02-19,479.37,499.97,5044.15
1232,2018-10-12,779.74,809.54,6376.19
1233,2018-10-25,526.48,584.62,6904.7
1234,2018-05-16,205.63,212.31,2459.62
1235,2018-10-26,551.41,554.69,7115.16
1236,2019-03-12,932.81,1029.01,17270.46
1237,2018-03-22,854.71,834.29,23199.24
1238,2018-09-10,884.54,891.35,4359.13
1239,2018-12-19,354.2,364.9,6646.59
1240,2019-02-22,884.1,923.11,11631.3
1241,2018-02-23,601.03,665.26,15785.25
1242,2018-06-20,740.3,907.26,23147.16
1243,2018-03-15,516.67,569.44,11176.53
1244,2018-07-06,116.81,123.27,1132.26
1245,2019-01-11,376.41,398.97,5442.43
1246,2018-07-27,247.43,261.96,4305.32
1247,2018-02-02,148.11,153.71,1467.94
1248,2019-03-19,130.23,140.27,1249.07
1249,2018-10-09,134.93,142.04,1024.28
1250,2018-10-26,818.06,847.43,12393.47
1251,2018-01-22,234.54,234.74,5368.31
1252,2018-04-20,991.14,1148.79,23847.51
1253,2018-08-20,988.1,1118.47,24792.87
1254,2018-05-24,451.37,486.74,11293.56
1255,2018-06-25,526.48,574.04,7896.08
1256,2018-10-19,1059.53,1112.89,11275.38
1257,2019-03-15,347.31,361.88,3671.97
1258,2018-07-24,679.4,708.66,4437.1
1259,2018-11-01,415.89,424.48,2747.8
1260,2019-02-28,634.76,699.17,7861.49
1261,2018-07-24,1004.3,1067.29,22033.35
1262,2018-01-19,1093.92,1186.68,13497.92
1263,2018-01-19,456.03,502.32,11529.9
1264,2019-01-09,491.02,511.03,7901.83
1265,2018-05-24,840.72,902.07,10207.76
1266,2018-06-20,528.45,578.04,5319.83
1267,2019-01-24,305.94,331.27,2780.9
1268,2018-05-16,470.75,499.87,7924.16
1269,2018-11-27,947.83,1085.62,19953.89
1270,2018-07-06,417.15,467.74,10154.32
1271,2019-02-22,600.39,641.08,4293.2
1272,2018-01-17,526.21,649.43,14884.13
1273,2018-09-26,698.25,811.64,8758.97
1274,2019-01-15,309.94,344.99,5836.53
1275,2018-08-31,107.45,108.75,715.58
1276,2019-02-19,951.73,962.69,9252.75
1277,2018-02-27,803.14,888.05,15342.74
1278,2018-02-13,613.45,663.99,10965
1279,2018-05-29,563.58,623.24,8405.67
1280,2019-02-22,577.1,606.5,5100.96
1281,2018-04-10,1037.24,1193.45,21160.97
1282,2018-08-02,168.99,181.27,4888.4
1283,2018-05-01,642.66,671.45,8252.05
1284,2018-05-09,714.12,823.79,11529.68
1285,2018-11-05,234.54,241.34,1753.19
1286,2018-08-07,225.01,238.58,3927.33
1287,2018-10-02,705.95,701.34,5515.81
1288,2019-03-28,965.44,1114.52,16825.11
1289,2018-07-20,881.36,869.19,14548.29
1290,2018-12-14,264.65,284.06,2711.96
1291,2018-01-30,769.21,820.03,16653.54
1292,2018-10-25,647.78,676.64,5212.74
1293,2018-04-13,305.72,307.63,4398.94
1294,2018-01-12,839,867.88,16733.48
1295,2018-02-21,505.14,529.86,8741.88
1296,2018-11-27,777.86,795.03,4078.61
1297,2018-02-06,226.74,255.59,3295.9
1298,2018-10-01,722.56,851.52,11989.18
1299,2018-02-26,579.54,608.84,10677.24
1300,2018-09-11,1077.77,1204.48,18176.88
1301,2018-10-29,930.98,998.78,15300.78
1302,2019-02-22,1003.86,1086.31,7001.85
1303,2018-03-05,611.59,634.69,8006.61
1304,2018-06-22,149.49,176.97,5576.63
1305,2019-03-20,704.42,768.18,12148.27
1306,2018-08-27,927.5,1009.94,11390.42
1307,2018-08-27,855.9,1056.1,24894.39
1308,2018-10-18,436.08,494.46,7789.78
1309,2019-03-26,368.53,426.26,5684.99
1310,2019-01-08,452.68,485.38,5509.92
1311,2019-02-21,722.28,732.22,9636.65
1312,2018-03-22,727.37,758.48,9320.13
1313,2018-08-15,941.28,982.35,11953.59
1314,2019-02-27,737.94,774.6,7011.87
1315,2019-02-14,351.16,366.68,2222.61
1316,2018-06-21,927.93,987.07,15906.19
1317,2018-04-19,821.9,842.11,6005.6
1318,2018-11-26,265.64,273.57,1842.83
1319,2018-01-26,748.43,795.01,10039.75
1320,2018-05-16,909.57,1006.5,12270.31
1,2019-05-14,524,543.98,16666.09
2,2019-09-03,156.32,154.2,1596.22
3,2019-10-25,458.2,468.26,4325.23
4,2019-10-25,1612.12,1743.15,20438.38
5,2019-02-12,916.83,945.5,13525.28
6,2019-05-29,587.27,653.53,14283.26
7,2019-05-22,850.99,936.86,11475.01
8,2019-03-11,188.81,191.54,3648.6
9,2019-10-17,809.56,851.18,11072.35
10,2020-03-05,619.16,601.16,13631.71
11,2019-06-19,683.22,784.71,9933.42
12,2020-02-27,1006.46,999.55,12370.71
13,2019-11-19,445.19,494.83,5962.87
14,2019-12-09,922.47,958.37,15127.78
15,2019-03-28,134.71,154.65,1742.64
16,2019-12-17,493.21,538.6,5152.18
17,2020-02-06,324.96,336.44,3954.44
18,2020-02-10,167.32,168.28,1385.43
19,2019-12-18,363.42,372.48,3314.99
20,2019-03-25,181.67,201.86,4379.2
21,2019-05-17,430.25,497.02,6094.51
22,2019-05-08,912.47,943.84,8237.58
23,2019-06-24,321.96,338.8,6667.77
24,2019-06-26,463.19,532.91,9271.01
25,2019-10-18,859.99,867.24,11560.5
26,2019-06-25,734.51,977.26,20376.03
27,2019-05-22,1101.97,1159.19,17825.82
28,2019-01-21,1110.08,1198.51,15887.5
29,2020-03-26,746.34,822.4,12510.39
30,2019-08-15,432.82,437.79,4178.2
31,2019-04-17,1031.27,1084.7,11870.35
32,2019-12-26,726.49,732.25,10581.51
33,2020-02-25,269.09,307.02,3814.53
34,2019-07-25,181.73,181.46,1469.37
35,2019-02-06,1212.42,1404.3,24724.7
36,2019-11-26,515.62,522.71,2908.69
37,2019-05-22,432.57,430.39,11451.29
38,2019-03-04,756.8,827.92,17917.94
39,2019-01-04,872.06,881.5,8710.39
40,2019-09-18,738.56,762.28,10483.45
41,2019-09-17,282.14,289.88,6321.39
42,2019-06-05,927.72,987.01,7994.24
43,2020-02-13,998.15,1125.26,17999.81
44,2019-06-04,582.13,607.85,15780.28
45,2020-04-06,843.54,908.12,10374.29
46,2020-01-23,882.89,928.55,14763.89
47,2019-12-04,963.8,1231.16,19476.14
48,2019-01-29,872.99,999.73,17475.11
49,2020-02-21,433.72,490.86,4737.74
50,2019-11-07,963.1,1031.4,15504.98
51,2019-02-14,684.54,727.19,4762.02
52,2019-02-13,165.39,157.29,4257.97
53,2019-08-05,537.32,584.91,8228.58
54,2019-03-12,806.43,860.25,7486.71
55,2019-11-22,795.14,833.95,15610.51
56,2019-01-22,321.89,334.87,5486.84
57,2019-01-04,649.69,714.69,11019.34
58,2019-09-03,301.68,317.04,4448.54
59,2019-10-17,473.34,518.17,11104.53
60,2020-02-05,871.79,920.16,12307.65
61,2019-08-30,603.02,747.84,11725.89
62,2019-08-15,125.04,140.8,1651.94
63,2019-04-03,233,235.79,1882.5
64,2019-06-28,153.05,162.79,2104.18
65,2019-11-29,671.28,708.25,5853.99
66,2019-05-17,572.69,577.87,5388.23
67,2020-02-20,516.27,523.49,8320.04
68,2019-12-25,558.22,660.6,13156.29
69,2019-09-18,469.81,609.02,10628.56
70,2019-10-18,1113.56,1158.49,7610.71
71,2019-07-16,1010.13,1096.34,16407.42
72,2019-09-30,927.62,951.88,5596.8
73,2019-01-04,948.76,975.88,9687.59
74,2019-06-10,705.96,715.29,6514.99
75,2019-10-07,761.74,783.8,10655.58
76,2020-02-07,419.44,432.87,3606.85
77,2020-03-05,577.14,620.64,5450.72
78,2019-04-19,438.39,498.07,8498.92
79,2019-12-26,660.64,684.44,14823
80,2019-07-12,1040.6,1094.97,25462.67
81,2020-03-19,704.47,740.75,7291.12
82,2019-11-21,263.26,276.18,5061.62
83,2019-11-06,207.86,229.36,5045.46
84,2019-06-13,1274.07,1463.59,37348.84
85,2019-09-06,830.68,903.12,11867.87
86,2020-03-12,814.43,855.97,11517.06
87,2019-06-07,221.73,258.96,4902.37
88,2019-06-12,1187.09,1372.3,23414.27
89,2019-06-13,442.42,446.53,4072.78
90,2019-04-15,279.49,288.04,3309.74
91,2019-10-15,497.57,505.77,10812.99
92,2019-05-08,113.87,118.96,841.31
93,2019-04-16,338.04,367.8,3256.7
94,2019-05-28,863.38,960.97,16013.13
95,2020-02-17,259.94,263.08,3033.51
96,2019-04-16,1049.94,1282.37,35216.19
97,2019-08-09,215.7,216.81,2102.66
98,2019-10-24,665.46,654.16,6833.69
99,2019-02-21,779.96,847.12,19486.52
100,2019-12-18,1059.35,1134.68,9942.05
101,2019-05-29,802.76,890,21130.52
102,2019-08-14,998.52,1075.7,20224.6
103,2020-03-02,111.15,116.99,1060.16
104,2019-04-26,353.26,389.21,8056.97
105,2019-11-07,494.41,523.43,4903.45
106,2019-02-13,146.21,150.55,2398.57
107,2019-06-20,388.53,388.81,2734.11
108,2019-06-21,1004.88,1075.38,18391.3
109,2019-01-04,360.42,369.38,6130.55
110,2019-11-14,659.9,741.05,13305.86
111,2019-01-04,744.83,771.18,15914.47
112,2019-03-06,1316.37,1584.74,21521.78
113,2020-02-05,1198.92,1196.35,13034.45
114,2020-02-28,694.95,732.21,12316.54
115,2019-07-16,483.13,483.63,11559.87
116,2020-01-20,777.88,927.53,15609.65
117,2019-08-27,458.6,470.2,5076.92
118,2019-06-25,238,266.4,4155.27
119,2020-02-12,1028.29,1080.98,7321.21
120,2019-02-06,935.8,1011.82,7624.13
121,2019-12-13,308.35,336.88,6018.27
122,2019-03-05,116.93,125.67,1482.74
123,2020-02-03,739.62,780.47,9717.49
124,2019-12-25,923.84,1015.36,14683.73
125,2019-10-04,822.26,1002.88,21632.56
126,2020-01-08,544.98,642.9,11866.17
127,2019-06-13,985.35,1073.81,7533.36
128,2019-12-16,437.16,452.29,7309.26
129,2020-01-24,577.86,581.05,2550.69
130,2020-01-20,643.44,662.29,8843.42
131,2019-02-04,339.85,346.03,5709.98
132,2019-03-19,1340.52,1477.16,41896.56
133,2019-01-16,980.87,1132.74,12370.32
134,2020-01-23,654.38,722,6719.23
135,2019-04-19,1050.45,1113.38,12534.04
136,2019-10-04,278.32,320.68,7262.24
137,2019-11-15,605.83,683.24,12443.82
138,2020-01-10,761.82,892.04,11366.32
139,2019-12-05,184.26,181.9,2763.27
140,2019-12-20,588.69,628.35,3580.37
141,2019-06-26,416.12,428.13,5823.41
142,2019-12-26,766.42,850.61,15251.18
143,2019-04-09,1009.16,1014.96,7664.95
144,2019-05-22,455.9,472.3,6078.7
145,2019-12-26,776.89,779.23,8931.41
146,2019-07-29,148.79,160.68,2988.25
147,2019-01-22,633.15,636.17,7247.5
148,2019-11-27,119.41,145.98,2944.49
149,2019-05-29,404.82,469.21,9563.52
150,2019-09-12,847.32,1003.51,21625.91
151,2019-11-06,661.07,629.43,12424.89
152,2019-08-28,584.5,584.09,14548.22
153,2019-05-09,483.05,543.04,13510.43
154,2019-04-25,1087.14,1127.93,18869.35
155,2020-03-30,1082.84,1083.52,9300.69
156,2020-02-28,313.28,358.45,6211.86
157,2020-02-20,119.31,130.36,1059.93
158,2020-04-06,952.83,994.68,15831.73
159,2019-05-31,576.22,578.3,4304.72
160,2019-11-07,130.03,142.3,1814.72
161,2019-12-11,400.43,517.5,7642.89
162,2019-12-09,1118.47,1142.8,7934.23
163,2019-06-05,162.34,169.99,3294.74
164,2019-06-25,790.33,826.47,14798.9
165,2019-01-23,549.98,575.34,4176.43
166,2019-05-31,1101.8,1266.35,20159.76
167,2019-04-10,346.4,337.27,10404.95
168,2019-09-26,639.87,673.51,11254.26
169,2020-01-15,1086.06,1120.13,19523.11
170,2019-07-16,1052.95,1138.33,20120.83
171,2019-05-15,434.17,500.48,6568.56
172,2019-10-23,443.79,510.08,9615.81
173,2019-06-21,857.22,918.81,10839.93
174,2020-02-07,373.48,395.58,3881.97
175,2019-07-08,157.79,192.02,3647.12
176,2019-10-30,251.33,272.99,5869.42
177,2020-02-03,161.03,169.42,1480.45
178,2019-10-07,857.78,1026.18,14385.26
179,2020-03-09,674.19,720.4,10251.89
180,2020-04-03,1190.13,1243.02,21620.79
181,2019-08-16,375.55,385.59,7354.82
182,2020-03-16,776.45,848.73,10690.62
183,2019-10-31,693.59,699.62,10481.39
184,2020-01-24,949.18,1002.05,9466.3
185,2020-01-16,332.51,363,4536.12
186,2019-05-17,838.92,869.18,19199.14
187,2019-06-28,708.76,829.69,13163.07
188,2020-03-19,1033.59,1083.87,7902.38
189,2019-05-16,826.48,818.21,6884.81
190,2019-12-02,758.17,795.45,12581.1
191,2019-01-09,478.81,499.07,7162.85
192,2019-10-28,696.14,753.13,7281.79
193,2019-07-26,1009.72,1007.82,9992.79
194,2019-06-26,1084.43,1190.34,21728.57
195,2019-11-25,846.77,879.04,8847.16
196,2019-11-15,163.37,168,1070.82
197,2019-03-01,533.09,634.34,8976.78
198,2019-06-12,760.25,804.54,10099.26
199,2019-07-18,266.16,308.72,6427.36
200,2019-10-31,670.72,681.65,4773.45
201,2019-11-21,183.98,233.57,4543.3
202,2020-02-12,1151.17,1305.21,14776.35
203,2019-02-27,330.39,344.08,4579.26
204,2019-04-22,407.32,419.51,5501.38
205,2019-11-21,214.2,220.59,3482.77
206,2019-12-24,1070.25,1342.46,19270.22
207,2019-05-24,1197.58,1307.64,24588.42
208,2019-12-25,250.09,320.61,6894.18
209,2019-09-20,804.89,812.52,13089.7
210,2020-01-31,362.06,417.71,3818.78
211,2019-03-12,124.07,140.97,2334.08
212,2019-12-25,680.17,702.1,5519.78
213,2020-01-07,431.49,433.81,2339.37
214,2019-05-23,1106.88,1197.78,25589.97
215,2019-12-18,822.46,860.6,13273.67
216,2019-11-29,312.85,345.72,5746.11
217,2019-10-21,264.78,296.53,5491.17
218,2019-05-16,116.68,125.79,1001.88
219,2019-08-23,212.19,231.37,3038.06
220,2019-05-13,182.29,192.81,1304.36
221,2020-03-18,540.32,591.7,8691.82
222,2019-05-20,414.68,448.96,7979.52
223,2019-10-29,1172.1,1151.38,19734.17
224,2020-01-27,680.85,923.88,19472.57
225,2019-02-18,209.03,211.21,1549.05
226,2019-11-12,923.17,1009.06,21583.04
227,2020-02-27,766.71,920.03,15144.9
228,2019-07-04,1125.78,1278.52,25898.82
229,2019-03-06,674.02,702.53,12685.06
230,2019-12-04,180.63,181.39,3467.89
231,2019-01-04,203.91,239.16,3925.33
232,2020-03-10,179.71,197.62,2605.02
233,2020-01-21,570.38,584.92,7523.04
234,2019-08-21,653,740.94,13787.11
235,2019-04-22,759.58,781.78,7877.26
236,2019-05-20,503.34,574.55,9352.19
237,2020-03-23,651.94,677.1,7037.1
238,2019-08-28,693.88,738.62,6776.31
239,2019-05-23,684.99,700.68,8960.85
240,2019-06-07,372.1,387.14,2222.85
241,2019-07-01,983.58,1315.93,30028.15
242,2019-10-23,679.88,700.06,7891.83
243,2020-02-18,1143.8,1180.18,18996.3
244,2019-04-12,281.58,334.17,7870.27
245,2019-02-05,457.22,469.6,3529.62
246,2019-07-30,1119.43,1171.14,11899.03
247,2019-05-22,317.65,343.35,7918.23
248,2019-09-04,752.15,779.48,6545.38
249,2020-02-17,1009.11,1093.65,16565.8
250,2019-04-24,1116.19,1156.88,22800.68
251,2020-01-17,950.51,1021.19,16830.19
252,2020-02-04,792.66,820.56,5867.98
253,2019-01-24,533.38,551.23,5474.3
254,2019-05-10,467.81,568.26,11614.93
255,2019-04-25,1131.16,1208.69,24169.48
256,2019-03-05,417.18,500.06,12630.51
257,2020-03-09,230.56,224.49,5397.65
258,2019-03-11,423.35,509.05,12598.04
259,2020-03-05,469.96,486.83,6403.74
260,2019-06-24,318.16,334.57,6208.19
261,2019-12-30,1011.84,1137.91,14064.63
262,2019-06-06,603.63,617.78,4113.68
263,2019-07-22,908.44,963.03,12967.13
264,2019-03-11,327.57,334.03,2939.16
265,2019-12-03,714.54,848.23,13184.02
266,2019-05-20,353.6,362.26,2582.23
267,2019-08-19,428.96,471.56,5845.87
268,2019-11-05,391.04,407.02,5404.63
269,2019-11-06,609.77,634.99,10314.94
270,2020-03-10,547.25,576.2,4308.19
271,2020-03-06,785.88,871.64,9463.49
272,2019-01-30,269.13,285.83,3341.68
273,2019-02-08,129.89,142.82,1635.38
274,2019-03-07,167.71,175.14,1370.16
275,2019-01-30,434.15,451.69,5712.66
276,2019-10-02,234.47,250.93,1814.64
277,2020-03-04,594.84,613.91,3234.08
278,2019-07-09,158.86,177.81,2955.37
279,2019-01-15,156.39,161.48,1330.05
280,2019-01-23,609.83,649.78,7695.05
281,2020-01-27,709.2,847.62,17074.92
282,2019-06-24,921.13,943.04,14929
283,2020-03-18,688.65,751.03,6889.81
284,2019-04-19,849.29,1031.57,11884.7
285,2019-03-06,166.3,175.21,2444.08
286,2020-03-04,894.86,903.2,6691.44
287,2020-01-22,510.5,504.38,5852.31
288,2020-01-14,244.57,251.46,2978.49
289,2019-05-17,715.82,767.6,6339.53
290,2019-09-06,215.94,227.59,3129.82
291,2020-01-31,182.72,185.11,3735.07
292,2019-06-14,845.67,1051.27,16558.69
293,2020-01-06,168.66,170.91,1316.02
294,2019-07-17,1279.33,1323.83,26240.55
295,2019-08-26,830.11,880.91,4763.84
296,2019-03-07,1024.24,1139.26,12339.56
297,2019-08-09,1007.39,1125.94,23106.38
298,2019-12-26,469.99,483.76,3072.29
299,2019-08-07,1071.51,1225.34,19675.65
300,2019-06-11,224.57,231.43,3657.45
301,2020-02-03,192.98,195.78,1995.24
302,2019-04-19,1133.4,1402.1,27512.66
303,2019-05-20,274.27,275.87,5688.26
304,2019-07-25,1015.27,1052.83,18808.37
305,2019-10-28,1123.41,1186.53,16171.27
306,2019-08-28,548.03,678.4,16929.66
307,2019-08-21,482.18,496.82,4665.58
308,2019-10-02,1235.35,1284.44,26707.9
309,2019-02-13,1104.45,1226.05,15006.03
310,2019-04-05,245.37,287.22,6210.62
311,2019-03-18,1092.15,1088.23,7307.18
312,2019-08-14,1318.74,1352.74,27179.29
313,2019-12-30,629.11,710.6,13095.99
314,2019-12-25,807.66,903.49,12689.56
315,2019-08-29,182.08,187.63,1414.04
316,2019-01-29,141.24,155.05,1802.95
317,2019-08-22,116.13,126.67,1487.66
318,2019-07-22,311.86,319.68,8010.18
319,2019-06-05,1021.01,1075.26,19056.21
320,2019-05-21,748.3,802.13,16904.65
321,2019-12-12,966.07,1095.13,15199.53
322,2019-01-10,938.83,1137.98,25295.05
323,2019-05-21,872,1013.72,31567.87
324,2019-07-26,436.1,509.05,10404.8
325,2020-01-16,591.5,694.97,16718.58
326,2019-07-12,380.03,402.85,10194.84
327,2019-10-28,863.23,935.29,13684.17
328,2019-08-05,542.95,620.18,12185.81
329,2019-09-12,1040.42,1106.52,19547.03
330,2019-05-08,181.5,205.25,2899.53
331,2020-03-27,1069.88,1308.23,21464.64
332,2019-04-04,311.07,328.47,3838.03
333,2019-10-15,733.29,801.45,12153.92
334,2019-07-23,991.3,1021.62,11182.72
335,2019-11-01,219.95,232.45,1671.19
336,2019-03-19,880.64,896.3,10826.62
337,2020-02-07,1120.94,1213.88,14944.06
338,2019-05-22,1089.15,1158.92,16783.65
339,2019-06-28,117.92,123.56,1958.22
340,2019-08-02,997.28,1057.32,13196.2
341,2019-07-08,490.95,561.28,11053
342,2019-08-27,1093.65,1224,24860.88
343,2019-04-17,861.69,908.62,18079.25
344,2019-02-25,440.31,453.86,3411.01
345,2020-03-13,836.5,1012.88,8946.89
346,2019-01-08,565.39,556.68,12839.56
347,2019-11-19,698.8,792.43,15631.88
348,2020-02-17,261.97,329.35,6328.02
349,2019-10-30,600.22,650.8,6927.26
350,2020-01-28,373.34,425.06,4984.05
351,2019-11-22,779.51,848.5,6004.36
352,2020-02-07,279.97,291.98,1939.91
353,2019-01-09,937.94,977.1,12248.1
354,2019-06-28,1015.77,1078.9,24205.49
355,2019-09-27,531.36,610,10446.34
356,2019-12-18,187.65,189.8,1010.59
357,2019-06-17,178.8,188.53,3097.29
358,2019-09-06,696.64,720.88,8469.27
359,2019-09-03,356.23,373.59,4471.76
360,2019-09-26,632.18,727,15804.7
361,2019-09-10,304.48,339.67,9651.95
362,2019-08-07,572.08,608.02,14288.43
363,2019-05-30,363.94,414.91,6398.81
364,2019-11-29,1166.73,1194.5,16739.9
365,2019-02-01,1367.27,1367.94,22804.56
366,2020-03-05,1046.95,1099.18,13728.7
367,2019-03-15,964.48,1125.48,25068.45
368,2019-11-13,461.91,472.23,2685.38
369,2019-01-15,143.98,146,1393.56
370,2019-10-29,111.54,114.27,1066.8
371,2019-06-13,1365.88,1517.41,21947.34
372,2019-11-20,204.67,211.41,3661.29
373,2019-01-22,790.54,793.08,15576.55
374,2019-01-28,795.66,875.93,16297.49
375,2019-03-04,1029.63,1115.16,25070.95
376,2019-05-08,122.84,135.59,1709.4
377,2020-02-18,307.35,316.5,3646.53
378,2019-01-21,1140.75,1297.23,13476.88
379,2019-02-28,252.77,311.44,4206.34
380,2019-09-06,340.77,354.15,3200.97
381,2019-08-19,726.59,799.74,13830.87
382,2019-04-03,404.36,433.49,7411.09
383,2019-05-28,1017.76,1082.71,11998.52
384,2019-08-23,822.87,867.72,6844.44
385,2019-02-28,1008.89,1049.59,13966.83
386,2019-10-01,218.44,240.46,5428.36
387,2019-05-20,1038.17,1186.19,16070.46
388,2020-02-21,813.38,855.59,11167.62
389,2019-08-05,894.58,944.99,8632.37
390,2019-01-21,243.6,256.01,1882.08
391,2019-03-11,896.66,959.58,18648.36
392,2019-06-18,175.59,181,2782.51
393,2019-07-18,239.58,279.74,5331.85
394,2019-10-02,1106.06,1160.24,26684.12
395,2019-09-11,760.46,814.36,17705.45
396,2020-02-10,330,381.26,6119.5
397,2019-01-29,243.87,237.29,6083.13
398,2019-04-05,1056.33,1104.87,29269.45
399,2019-10-08,672.94,717.35,9649.81
400,2020-02-04,235.86,233.76,1979.3
401,2019-07-02,932.57,1031.6,14114.63
402,2019-08-30,460,486.66,5980.92
403,2019-06-18,632.6,644.62,3610.94
404,2019-10-31,845.7,919.21,9211.86
405,2019-12-10,212.09,253.89,4296.03
406,2019-03-29,508.99,518.21,3586.57
407,2020-01-14,319.55,326.94,2527.33
408,2019-01-17,483.26,620.69,12265.42
409,2020-01-28,1082.85,1127.72,15836.21
410,2019-01-17,599.7,648.54,10603.16
411,2019-08-20,223.25,241.68,3116.91
412,2019-06-26,513.68,568.71,10230.48
413,2019-10-17,371.79,406.98,5137.83
414,2020-03-12,996.52,1057.15,8316.49
415,2020-03-02,245.51,261.02,4194.6
416,2020-03-09,499.61,515.44,5540.95
417,2019-04-25,155.74,162.74,2025.55
418,2019-04-17,741.52,783.8,7274.31
419,2020-03-09,579.96,679.29,12475.7
420,2020-03-30,190.96,195.22,1916.83
421,2020-03-26,1116.6,1177.52,11299.06
422,2019-01-07,473.9,486.02,4882.05
423,2019-12-03,902.46,937.54,4918.75
424,2020-02-21,460.09,473.7,5739.04
425,2019-03-14,229.67,269.89,3619.23
426,2019-01-11,656.08,667.67,12432.73
427,2019-11-29,962.59,992.24,14688.84
428,2019-12-24,547.38,543.44,8495.88
429,2019-07-22,139.95,166.55,2782.09
430,2019-12-11,244.95,268.5,4437.36
431,2020-04-01,265.2,296.17,5495.59
432,2019-05-20,424.7,438.37,2958.33
433,2020-03-12,775.75,802.45,5974.17
434,2019-05-08,870,913.13,13159.64
435,2019-03-04,186.06,197.91,1482.23
436,2019-02-13,1039.2,1048.18,11992.49
437,2019-11-28,691.53,704.34,5527.52
438,2019-07-10,544.08,537.46,8351.55
439,2020-02-13,998.31,1080.6,18955.81
440,2019-11-11,734.02,776.23,10950.97
441,2019-03-11,814.77,982.31,17832.61
442,2019-05-23,442.82,467.68,7026.56
443,2019-01-30,744.1,784.13,6432.84
444,2020-03-09,1050.53,1071.88,21148.17
445,2020-03-05,413.98,444.35,9028.84
446,2019-08-01,491.14,531.15,8680.53
447,2019-01-17,181.86,187.65,2124.07
448,2019-05-14,804.24,931.31,12886.23
449,2019-04-17,306.84,317.7,3919.92
450,2019-01-31,468.18,478.56,3820.44
451,2020-02-10,588.98,624.73,5662.57
452,2019-12-17,869.62,954.31,11758.94
453,2019-09-17,685.14,731.92,7882.35
454,2019-03-22,666.98,791.16,12633.77
455,2019-06-05,620.2,695.8,8931.93
456,2019-04-19,407.85,476.63,10402.63
457,2019-05-23,1025.85,1053.51,11623.18
458,2020-03-10,153.59,165.39,1981.13
459,2019-07-12,530.46,543.73,11551.77
460,2019-10-17,957.58,1018.26,8918.68
461,2019-03-08,672.52,653.69,13153.51
462,2019-06-05,931.02,1028.78,15362.94
463,2019-02-28,1063.89,1196.36,24222.02
464,2020-03-06,177.87,195.71,2522.23
465,2019-07-11,466.92,502.06,8264.48
466,2019-07-22,737.39,743.67,8007.41
467,2019-06-21,1028.03,1104.33,14202.57
468,2019-09-03,237.28,245.61,3469.78
469,2019-10-15,339.06,358.22,4674.31
470,2019-06-19,465.85,484.43,7779.57
471,2019-11-22,844.56,937.14,12909.36
472,2020-01-20,519.59,508,6233.77
473,2019-03-08,322.42,354.16,2908.84
474,2019-01-23,902.38,979.68,14278.12
475,2019-03-07,1194.12,1284.94,15217.39
476,2020-02-10,593.14,598.87,4387.99
477,2020-03-11,162.08,195.52,3529.06
478,2019-10-04,494.07,517.06,4739.23
479,2019-09-25,524.64,589.55,9867.55
480,2019-08-07,1035.01,1129.28,14419.17
481,2020-03-06,242.13,281.09,5709.1
482,2020-02-20,156.42,164.43,1775.32
483,2019-09-13,879.59,932.36,15387.29
484,2020-03-09,609.79,610.13,6215.27
485,2019-05-09,401.27,430.94,3648.67
486,2019-05-24,642.09,782.22,12695.01
487,2020-02-07,295.1,328.24,5326.14
